combination,emd,System,Tiempo
"(['F']); (['BN', 'A', 'B', 'C'])",0.0,"('ABCF', 'B')",00:00.006181
"(['F']); (['CN', 'A', 'B', 'C'])",0.0,"('ABCF', 'C')",00:00.005168
"(['F']); (['DN', 'A', 'B', 'C'])",0.0,"('ABCF', 'D')",00:00.006670
"(['F']); (['EN', 'A', 'B', 'C'])",0.0,"('ABCF', 'E')",00:00.008202
"(['F']); (['FN', 'A', 'B', 'C'])",0.0,"('ABCF', 'F')",00:00.006944
"(['E']); (['AN', 'A', 'B', 'D'])",0.0,"('ABDE', 'A')",00:00.008584
"(['E']); (['BN', 'A', 'B', 'D'])",0.0,"('ABDE', 'B')",00:00.005048
"(['E']); (['CN', 'A', 'B', 'D'])",0.0,"('ABDE', 'C')",00:00.007059
"(['E']); (['DN', 'A', 'B', 'D'])",0.0,"('ABDE', 'D')",00:00.008162
"(['E']); (['EN', 'A', 'B', 'D'])",0.0,"('ABDE', 'E')",00:00.007975
"(['E']); (['FN', 'A', 'B', 'D'])",0.0,"('ABDE', 'F')",00:00.009471
"(['F']); (['AN', 'A', 'B', 'D'])",0.0,"('ABDF', 'A')",00:00.006538
"(['F']); (['BN', 'A', 'B', 'D'])",0.0,"('ABDF', 'B')",00:00.010027
"(['F']); (['CN', 'A', 'B', 'D'])",0.0,"('ABDF', 'C')",00:00.006386
"(['F']); (['DN', 'A', 'B', 'D'])",0.0,"('ABDF', 'D')",00:00.008650
"(['F']); (['EN', 'A', 'B', 'D'])",0.0,"('ABDF', 'E')",00:00.007808
"(['F']); (['FN', 'A', 'B', 'D'])",0.0,"('ABDF', 'F')",00:00.007145
"(['F']); (['AN', 'A', 'B', 'E'])",0.0,"('ABEF', 'A')",00:00.009907
"(['F']); (['BN', 'A', 'B', 'E'])",0.0,"('ABEF', 'B')",00:00.005006
"(['F']); (['CN', 'A', 'B', 'E'])",0.0,"('ABEF', 'C')",00:00.005526
"(['F']); (['DN', 'A', 'B', 'E'])",0.0,"('ABEF', 'D')",00:00.004143
"(['F']); (['EN', 'A', 'B', 'E'])",0.0,"('ABEF', 'E')",00:00.006831
"(['F']); (['FN', 'A', 'B', 'E'])",0.0,"('ABEF', 'F')",00:00.000000
"(['E']); (['AN', 'A', 'C', 'D'])",0.0,"('ACDE', 'A')",00:00.009616
"(['E']); (['BN', 'A', 'C', 'D'])",0.0,"('ACDE', 'B')",00:00.005017
"(['E']); (['CN', 'A', 'C', 'D'])",0.0,"('ACDE', 'C')",00:00.005781
"(['E']); (['DN', 'A', 'C', 'D'])",0.0,"('ACDE', 'D')",00:00.009151
"(['E']); (['EN', 'A', 'C', 'D'])",0.0,"('ACDE', 'E')",00:00.007501
"(['E']); (['FN', 'A', 'C', 'D'])",0.0,"('ACDE', 'F')",00:00.000000
"(['F']); (['AN', 'A', 'C', 'D'])",0.0,"('ACDF', 'A')",00:00.007634
"(['F']); (['BN', 'A', 'C', 'D'])",0.0,"('ACDF', 'B')",00:00.005006
"(['F']); (['CN', 'A', 'C', 'D'])",0.0,"('ACDF', 'C')",00:00.004681
"(['F']); (['DN', 'A', 'C', 'D'])",0.0,"('ACDF', 'D')",00:00.005031
"(['F']); (['EN', 'A', 'C', 'D'])",0.0,"('ACDF', 'E')",00:00.005162
"(['F']); (['FN', 'A', 'C', 'D'])",0.0,"('ACDF', 'F')",00:00.006188
"(['F']); (['AN', 'A', 'C', 'E'])",0.0,"('ACEF', 'A')",00:00.008651
"(['F']); (['BN', 'A', 'C', 'E'])",0.0,"('ACEF', 'B')",00:00.007464
"(['F']); (['CN', 'A', 'C', 'E'])",0.0,"('ACEF', 'C')",00:00.007647
"(['F']); (['DN', 'A', 'C', 'E'])",0.0,"('ACEF', 'D')",00:00.004951
"(['F']); (['EN', 'A', 'C', 'E'])",0.0,"('ACEF', 'E')",00:00.005007
"(['F']); (['FN', 'A', 'C', 'E'])",0.0,"('ACEF', 'F')",00:00.005900
"(['F']); (['AN', 'A', 'D', 'E'])",0.0,"('ADEF', 'A')",00:00.006217
"(['F']); (['BN', 'A', 'D', 'E'])",0.0,"('ADEF', 'B')",00:00.008755
"(['F']); (['CN', 'A', 'D', 'E'])",0.0,"('ADEF', 'C')",00:00.005997
"(['F']); (['DN', 'A', 'D', 'E'])",0.0,"('ADEF', 'D')",00:00.007586
"(['F']); (['EN', 'A', 'D', 'E'])",0.0,"('ADEF', 'E')",00:00.002727
"(['F']); (['FN', 'A', 'D', 'E'])",0.0,"('ADEF', 'F')",00:00.009145
"(['E']); (['AN', 'B', 'C', 'D'])",0.0,"('BCDE', 'A')",00:00.009349
"(['E']); (['BN', 'B', 'C', 'D'])",0.0,"('BCDE', 'B')",00:00.007158
"(['E']); (['CN', 'B', 'C', 'D'])",0.0,"('BCDE', 'C')",00:00.005581
"(['E']); (['DN', 'B', 'C', 'D'])",0.0,"('BCDE', 'D')",00:00.006573
"(['E']); (['EN', 'B', 'C', 'D'])",0.0,"('BCDE', 'E')",00:00.004951
"(['E']); (['FN', 'B', 'C', 'D'])",0.0,"('BCDE', 'F')",00:00.004103
"(['F']); (['AN', 'B', 'C', 'D'])",0.0,"('BCDF', 'A')",00:00.004001
"(['F']); (['BN', 'B', 'C', 'D'])",0.0,"('BCDF', 'B')",00:00.005527
"(['F']); (['CN', 'B', 'C', 'D'])",0.0,"('BCDF', 'C')",00:00.003919
"(['F']); (['DN', 'B', 'C', 'D'])",0.0,"('BCDF', 'D')",00:00.002458
"(['F']); (['EN', 'B', 'C', 'D'])",0.0,"('BCDF', 'E')",00:00.005009
"(['F']); (['FN', 'B', 'C', 'D'])",0.0,"('BCDF', 'F')",00:00.006199
"(['F']); (['AN', 'B', 'C', 'E'])",0.0,"('BCEF', 'A')",00:00.000674
"(['F']); (['BN', 'B', 'C', 'E'])",0.0,"('BCEF', 'B')",00:00.007575
"(['F']); (['CN', 'B', 'C', 'E'])",0.0,"('BCEF', 'C')",00:00.005010
"(['F']); (['DN', 'B', 'C', 'E'])",0.0,"('BCEF', 'D')",00:00.005001
"(['F']); (['EN', 'B', 'C', 'E'])",0.0,"('BCEF', 'E')",00:00.005009
"(['F']); (['FN', 'B', 'C', 'E'])",0.0,"('BCEF', 'F')",00:00.005069
"(['F']); (['AN', 'B', 'D', 'E'])",0.0,"('BDEF', 'A')",00:00.005877
"(['F']); (['BN', 'B', 'D', 'E'])",0.0,"('BDEF', 'B')",00:00.004175
"(['F']); (['CN', 'B', 'D', 'E'])",0.0,"('BDEF', 'C')",00:00.005009
"(['F']); (['DN', 'B', 'D', 'E'])",0.0,"('BDEF', 'D')",00:00.004634
"(['F']); (['EN', 'B', 'D', 'E'])",0.0,"('BDEF', 'E')",00:00.002652
"(['F']); (['FN', 'B', 'D', 'E'])",0.0,"('BDEF', 'F')",00:00.007586
"(['F']); (['AN', 'C', 'D', 'E'])",0.0,"('CDEF', 'A')",00:00.005010
"(['F']); (['BN', 'C', 'D', 'E'])",0.0,"('CDEF', 'B')",00:00.005134
"(['F']); (['CN', 'C', 'D', 'E'])",0.0,"('CDEF', 'C')",00:00.005007
"(['F']); (['DN', 'C', 'D', 'E'])",0.0,"('CDEF', 'D')",00:00.004687
"(['F']); (['EN', 'C', 'D', 'E'])",0.0,"('CDEF', 'E')",00:00.009926
"(['F']); (['FN', 'C', 'D', 'E'])",0.0,"('CDEF', 'F')",00:00.005010
"(['D']); (['AN', 'BN', 'A', 'B', 'C'])",0.25,"('ABCD', 'AB')",00:00.015403
"(['D']); (['AN', 'CN', 'A', 'B', 'C'])",0.25,"('ABCD', 'AC')",00:00.014691
"(['D']); (['AN', 'DN', 'A', 'B', 'C'])",0.25,"('ABCD', 'AD')",00:00.015103
"(['D']); (['AN', 'EN', 'A', 'B', 'C'])",0.25,"('ABCD', 'AE')",00:00.019913
"(['D']); (['AN', 'FN', 'A', 'B', 'C'])",0.25,"('ABCD', 'AF')",00:00.019886
"(['D']); (['BN', 'CN', 'A', 'B', 'C'])",0.25,"('ABCD', 'BC')",00:00.020850
"(['D']); (['BN', 'DN', 'A', 'B', 'C'])",0.25,"('ABCD', 'BD')",00:00.017155
"(['D']); (['BN', 'EN', 'A', 'B', 'C'])",0.25,"('ABCD', 'BE')",00:00.019571
"(['D']); (['BN', 'FN', 'A', 'B', 'C'])",0.25,"('ABCD', 'BF')",00:00.012994
"(['D']); (['CN', 'DN', 'A', 'B', 'C'])",0.25,"('ABCD', 'CD')",00:00.016819
"(['D']); (['CN', 'EN', 'A', 'B', 'C'])",0.25,"('ABCD', 'CE')",00:00.016011
"(['D']); (['CN', 'FN', 'A', 'B', 'C'])",0.25,"('ABCD', 'CF')",00:00.014215
"(['D']); (['DN', 'EN', 'A', 'B', 'C'])",0.25,"('ABCD', 'DE')",00:00.014338
"(['D']); (['DN', 'FN', 'A', 'B', 'C'])",0.25,"('ABCD', 'DF')",00:00.013532
"(['D']); (['EN', 'FN', 'A', 'B', 'C'])",0.25,"('ABCD', 'EF')",00:00.011330
"(['E']); (['AN', 'BN', 'A', 'B', 'C'])",0.25,"('ABCE', 'AB')",00:00.009671
"(['E']); (['AN', 'CN', 'A', 'B', 'C'])",0.25,"('ABCE', 'AC')",00:00.015294
"(['E']); (['AN', 'DN', 'A', 'B', 'C'])",0.25,"('ABCE', 'AD')",00:00.014671
"(['E']); (['AN', 'EN', 'A', 'B', 'C'])",0.25,"('ABCE', 'AE')",00:00.017219
"(['E']); (['AN', 'FN', 'A', 'B', 'C'])",0.25,"('ABCE', 'AF')",00:00.010139
"(['E']); (['BN', 'CN', 'A', 'B', 'C'])",0.25,"('ABCE', 'BC')",00:00.017718
"(['E']); (['BN', 'DN', 'A', 'B', 'C'])",0.25,"('ABCE', 'BD')",00:00.013657
"(['E']); (['BN', 'EN', 'A', 'B', 'C'])",0.25,"('ABCE', 'BE')",00:00.011645
"(['E']); (['BN', 'FN', 'A', 'B', 'C'])",0.25,"('ABCE', 'BF')",00:00.014785
"(['E']); (['CN', 'DN', 'A', 'B', 'C'])",0.25,"('ABCE', 'CD')",00:00.015141
"(['E']); (['CN', 'EN', 'A', 'B', 'C'])",0.25,"('ABCE', 'CE')",00:00.009635
"(['E']); (['CN', 'FN', 'A', 'B', 'C'])",0.25,"('ABCE', 'CF')",00:00.010388
"(['E']); (['DN', 'EN', 'A', 'B', 'C'])",0.25,"('ABCE', 'DE')",00:00.012190
"(['E']); (['DN', 'FN', 'A', 'B', 'C'])",0.25,"('ABCE', 'DF')",00:00.017300
"(['E']); (['EN', 'FN', 'A', 'B', 'C'])",0.25,"('ABCE', 'EF')",00:00.014163
"(['F']); (['AN', 'BN', 'A', 'B', 'C'])",0.25,"('ABCF', 'AB')",00:00.016152
"(['F']); (['AN', 'CN', 'A', 'B', 'C'])",0.25,"('ABCF', 'AC')",00:00.020779
"(['F']); (['AN', 'DN', 'A', 'B', 'C'])",0.25,"('ABCF', 'AD')",00:00.019367
"(['F']); (['AN', 'EN', 'A', 'B', 'C'])",0.25,"('ABCF', 'AE')",00:00.013474
"(['F']); (['AN', 'FN', 'A', 'B', 'C'])",0.25,"('ABCF', 'AF')",00:00.020019
"(['F']); (['BN', 'CN', 'A', 'B', 'C'])",0.25,"('ABCF', 'BC')",00:00.018353
"(['F']); (['BN', 'DN', 'A', 'B', 'C'])",0.25,"('ABCF', 'BD')",00:00.016788
"(['F']); (['BN', 'EN', 'A', 'B', 'C'])",0.25,"('ABCF', 'BE')",00:00.013080
"(['F']); (['BN', 'FN', 'A', 'B', 'C'])",0.25,"('ABCF', 'BF')",00:00.006910
"(['F']); (['CN', 'DN', 'A', 'B', 'C'])",0.25,"('ABCF', 'CD')",00:00.017347
"(['F']); (['CN', 'EN', 'A', 'B', 'C'])",0.25,"('ABCF', 'CE')",00:00.016027
"(['F']); (['CN', 'FN', 'A', 'B', 'C'])",0.25,"('ABCF', 'CF')",00:00.012731
"(['F']); (['DN', 'EN', 'A', 'B', 'C'])",0.25,"('ABCF', 'DE')",00:00.011742
"(['F']); (['DN', 'FN', 'A', 'B', 'C'])",0.25,"('ABCF', 'DF')",00:00.012151
"(['F']); (['EN', 'FN', 'A', 'B', 'C'])",0.25,"('ABCF', 'EF')",00:00.011553
"(['E']); (['AN', 'BN', 'A', 'B', 'D'])",0.25,"('ABDE', 'AB')",00:00.014111
"(['E']); (['AN', 'CN', 'A', 'B', 'D'])",0.25,"('ABDE', 'AC')",00:00.008640
"(['E']); (['AN', 'DN', 'A', 'B', 'D'])",0.25,"('ABDE', 'AD')",00:00.018797
"(['E']); (['AN', 'EN', 'A', 'B', 'D'])",0.25,"('ABDE', 'AE')",00:00.019897
"(['E']); (['AN', 'FN', 'A', 'B', 'D'])",0.25,"('ABDE', 'AF')",00:00.023845
"(['E']); (['BN', 'CN', 'A', 'B', 'D'])",0.25,"('ABDE', 'BC')",00:00.026161
"(['E']); (['BN', 'DN', 'A', 'B', 'D'])",0.25,"('ABDE', 'BD')",00:00.016120
"(['E']); (['BN', 'EN', 'A', 'B', 'D'])",0.25,"('ABDE', 'BE')",00:00.028979
"(['E']); (['BN', 'FN', 'A', 'B', 'D'])",0.25,"('ABDE', 'BF')",00:00.024946
"(['E']); (['CN', 'DN', 'A', 'B', 'D'])",0.25,"('ABDE', 'CD')",00:00.010140
"(['E']); (['CN', 'EN', 'A', 'B', 'D'])",0.25,"('ABDE', 'CE')",00:00.009639
"(['E']); (['CN', 'FN', 'A', 'B', 'D'])",0.25,"('ABDE', 'CF')",00:00.007699
"(['E']); (['DN', 'EN', 'A', 'B', 'D'])",0.25,"('ABDE', 'DE')",00:00.012646
"(['E']); (['DN', 'FN', 'A', 'B', 'D'])",0.25,"('ABDE', 'DF')",00:00.009638
"(['E']); (['EN', 'FN', 'A', 'B', 'D'])",0.25,"('ABDE', 'EF')",00:00.010146
"(['F']); (['AN', 'BN', 'A', 'B', 'D'])",0.25,"('ABDF', 'AB')",00:00.009641
"(['F']); (['AN', 'CN', 'A', 'B', 'D'])",0.25,"('ABDF', 'AC')",00:00.020299
"(['F']); (['AN', 'DN', 'A', 'B', 'D'])",0.25,"('ABDF', 'AD')",00:00.014781
"(['F']); (['AN', 'EN', 'A', 'B', 'D'])",0.25,"('ABDF', 'AE')",00:00.016646
"(['F']); (['AN', 'FN', 'A', 'B', 'D'])",0.25,"('ABDF', 'AF')",00:00.012161
"(['F']); (['BN', 'CN', 'A', 'B', 'D'])",0.25,"('ABDF', 'BC')",00:00.011511
"(['F']); (['BN', 'DN', 'A', 'B', 'D'])",0.25,"('ABDF', 'BD')",00:00.012151
"(['F']); (['BN', 'EN', 'A', 'B', 'D'])",0.25,"('ABDF', 'BE')",00:00.014933
"(['F']); (['BN', 'FN', 'A', 'B', 'D'])",0.25,"('ABDF', 'BF')",00:00.021312
"(['F']); (['CN', 'DN', 'A', 'B', 'D'])",0.25,"('ABDF', 'CD')",00:00.015154
"(['F']); (['CN', 'EN', 'A', 'B', 'D'])",0.25,"('ABDF', 'CE')",00:00.016020
"(['F']); (['CN', 'FN', 'A', 'B', 'D'])",0.25,"('ABDF', 'CF')",00:00.012192
"(['F']); (['DN', 'EN', 'A', 'B', 'D'])",0.25,"('ABDF', 'DE')",00:00.011280
"(['F']); (['DN', 'FN', 'A', 'B', 'D'])",0.25,"('ABDF', 'DF')",00:00.015631
"(['F']); (['EN', 'FN', 'A', 'B', 'D'])",0.25,"('ABDF', 'EF')",00:00.012800
"(['F']); (['AN', 'BN', 'A', 'B', 'E'])",0.25,"('ABEF', 'AB')",00:00.011796
"(['F']); (['AN', 'CN', 'A', 'B', 'E'])",0.25,"('ABEF', 'AC')",00:00.009154
"(['F']); (['AN', 'DN', 'A', 'B', 'E'])",0.25,"('ABEF', 'AD')",00:00.017917
"(['F']); (['AN', 'EN', 'A', 'B', 'E'])",0.25,"('ABEF', 'AE')",00:00.017290
"(['F']); (['AN', 'FN', 'A', 'B', 'E'])",0.25,"('ABEF', 'AF')",00:00.024095
"(['F']); (['BN', 'CN', 'A', 'B', 'E'])",0.25,"('ABEF', 'BC')",00:00.014701
"(['F']); (['BN', 'DN', 'A', 'B', 'E'])",0.25,"('ABEF', 'BD')",00:00.010133
"(['F']); (['BN', 'EN', 'A', 'B', 'E'])",0.25,"('ABEF', 'BE')",00:00.010710
"(['F']); (['BN', 'FN', 'A', 'B', 'E'])",0.25,"('ABEF', 'BF')",00:00.012404
"(['F']); (['CN', 'DN', 'A', 'B', 'E'])",0.25,"('ABEF', 'CD')",00:00.011515
"(['F']); (['CN', 'EN', 'A', 'B', 'E'])",0.25,"('ABEF', 'CE')",00:00.012419
"(['F']); (['CN', 'FN', 'A', 'B', 'E'])",0.25,"('ABEF', 'CF')",00:00.015118
"(['F']); (['DN', 'EN', 'A', 'B', 'E'])",0.25,"('ABEF', 'DE')",00:00.029146
"(['F']); (['DN', 'FN', 'A', 'B', 'E'])",0.25,"('ABEF', 'DF')",00:00.024916
"(['F']); (['EN', 'FN', 'A', 'B', 'E'])",0.25,"('ABEF', 'EF')",00:00.024913
"(['E']); (['AN', 'BN', 'A', 'C', 'D'])",0.25,"('ACDE', 'AB')",00:00.015771
"(['E']); (['AN', 'CN', 'A', 'C', 'D'])",0.25,"('ACDE', 'AC')",00:00.024333
"(['E']); (['AN', 'DN', 'A', 'C', 'D'])",0.25,"('ACDE', 'AD')",00:00.029922
"(['E']); (['AN', 'EN', 'A', 'C', 'D'])",0.25,"('ACDE', 'AE')",00:00.015298
"(['E']); (['AN', 'FN', 'A', 'C', 'D'])",0.25,"('ACDE', 'AF')",00:00.012061
"(['E']); (['BN', 'CN', 'A', 'C', 'D'])",0.25,"('ACDE', 'BC')",00:00.011335
"(['E']); (['BN', 'DN', 'A', 'C', 'D'])",0.25,"('ACDE', 'BD')",00:00.012324
"(['E']); (['BN', 'EN', 'A', 'C', 'D'])",0.25,"('ACDE', 'BE')",00:00.010525
"(['E']); (['BN', 'FN', 'A', 'C', 'D'])",0.25,"('ACDE', 'BF')",00:00.011187
"(['E']); (['CN', 'DN', 'A', 'C', 'D'])",0.25,"('ACDE', 'CD')",00:00.012767
"(['E']); (['CN', 'EN', 'A', 'C', 'D'])",0.25,"('ACDE', 'CE')",00:00.012238
"(['E']); (['CN', 'FN', 'A', 'C', 'D'])",0.25,"('ACDE', 'CF')",00:00.018950
"(['E']); (['DN', 'EN', 'A', 'C', 'D'])",0.25,"('ACDE', 'DE')",00:00.012155
"(['E']); (['DN', 'FN', 'A', 'C', 'D'])",0.25,"('ACDE', 'DF')",00:00.014035
"(['E']); (['EN', 'FN', 'A', 'C', 'D'])",0.25,"('ACDE', 'EF')",00:00.011066
"(['F']); (['AN', 'BN', 'A', 'C', 'D'])",0.25,"('ACDF', 'AB')",00:00.011184
"(['F']); (['AN', 'CN', 'A', 'C', 'D'])",0.25,"('ACDF', 'AC')",00:00.010243
"(['F']); (['AN', 'DN', 'A', 'C', 'D'])",0.25,"('ACDF', 'AD')",00:00.010786
"(['F']); (['AN', 'EN', 'A', 'C', 'D'])",0.25,"('ACDF', 'AE')",00:00.012028
"(['F']); (['AN', 'FN', 'A', 'C', 'D'])",0.25,"('ACDF', 'AF')",00:00.011338
"(['F']); (['BN', 'CN', 'A', 'C', 'D'])",0.25,"('ACDF', 'BC')",00:00.010827
"(['F']); (['BN', 'DN', 'A', 'C', 'D'])",0.25,"('ACDF', 'BD')",00:00.011763
"(['F']); (['BN', 'EN', 'A', 'C', 'D'])",0.25,"('ACDF', 'BE')",00:00.008294
"(['F']); (['BN', 'FN', 'A', 'C', 'D'])",0.25,"('ACDF', 'BF')",00:00.012585
"(['F']); (['CN', 'DN', 'A', 'C', 'D'])",0.25,"('ACDF', 'CD')",00:00.015709
"(['F']); (['CN', 'EN', 'A', 'C', 'D'])",0.25,"('ACDF', 'CE')",00:00.020217
"(['F']); (['CN', 'FN', 'A', 'C', 'D'])",0.25,"('ACDF', 'CF')",00:00.020971
"(['F']); (['DN', 'EN', 'A', 'C', 'D'])",0.25,"('ACDF', 'DE')",00:00.027029
"(['F']); (['DN', 'FN', 'A', 'C', 'D'])",0.25,"('ACDF', 'DF')",00:00.016744
"(['F']); (['EN', 'FN', 'A', 'C', 'D'])",0.25,"('ACDF', 'EF')",00:00.021523
"(['F']); (['AN', 'BN', 'A', 'C', 'E'])",0.25,"('ACEF', 'AB')",00:00.020468
"(['F']); (['AN', 'CN', 'A', 'C', 'E'])",0.25,"('ACEF', 'AC')",00:00.014012
"(['F']); (['AN', 'DN', 'A', 'C', 'E'])",0.25,"('ACEF', 'AD')",00:00.011369
"(['F']); (['AN', 'EN', 'A', 'C', 'E'])",0.25,"('ACEF', 'AE')",00:00.012860
"(['F']); (['AN', 'FN', 'A', 'C', 'E'])",0.25,"('ACEF', 'AF')",00:00.019552
"(['F']); (['BN', 'CN', 'A', 'C', 'E'])",0.25,"('ACEF', 'BC')",00:00.012153
"(['F']); (['BN', 'DN', 'A', 'C', 'E'])",0.25,"('ACEF', 'BD')",00:00.024697
"(['F']); (['BN', 'EN', 'A', 'C', 'E'])",0.25,"('ACEF', 'BE')",00:00.024602
"(['F']); (['BN', 'FN', 'A', 'C', 'E'])",0.25,"('ACEF', 'BF')",00:00.016460
"(['F']); (['CN', 'DN', 'A', 'C', 'E'])",0.25,"('ACEF', 'CD')",00:00.012698
"(['F']); (['CN', 'EN', 'A', 'C', 'E'])",0.25,"('ACEF', 'CE')",00:00.007215
"(['F']); (['CN', 'FN', 'A', 'C', 'E'])",0.25,"('ACEF', 'CF')",00:00.015983
"(['F']); (['DN', 'EN', 'A', 'C', 'E'])",0.25,"('ACEF', 'DE')",00:00.011700
"(['F']); (['DN', 'FN', 'A', 'C', 'E'])",0.25,"('ACEF', 'DF')",00:00.010459
"(['F']); (['EN', 'FN', 'A', 'C', 'E'])",0.25,"('ACEF', 'EF')",00:00.014152
"(['F']); (['AN', 'BN', 'A', 'D', 'E'])",0.25,"('ADEF', 'AB')",00:00.018224
"(['F']); (['AN', 'CN', 'A', 'D', 'E'])",0.25,"('ADEF', 'AC')",00:00.022347
"(['F']); (['AN', 'DN', 'A', 'D', 'E'])",0.25,"('ADEF', 'AD')",00:00.020248
"(['F']); (['AN', 'EN', 'A', 'D', 'E'])",0.25,"('ADEF', 'AE')",00:00.015798
"(['F']); (['AN', 'FN', 'A', 'D', 'E'])",0.25,"('ADEF', 'AF')",00:00.023394
"(['F']); (['BN', 'CN', 'A', 'D', 'E'])",0.25,"('ADEF', 'BC')",00:00.026603
"(['F']); (['BN', 'DN', 'A', 'D', 'E'])",0.25,"('ADEF', 'BD')",00:00.016461
"(['F']); (['BN', 'EN', 'A', 'D', 'E'])",0.25,"('ADEF', 'BE')",00:00.021404
"(['F']); (['BN', 'FN', 'A', 'D', 'E'])",0.25,"('ADEF', 'BF')",00:00.020555
"(['F']); (['CN', 'DN', 'A', 'D', 'E'])",0.25,"('ADEF', 'CD')",00:00.021971
"(['F']); (['CN', 'EN', 'A', 'D', 'E'])",0.25,"('ADEF', 'CE')",00:00.017493
"(['F']); (['CN', 'FN', 'A', 'D', 'E'])",0.25,"('ADEF', 'CF')",00:00.020639
"(['F']); (['DN', 'EN', 'A', 'D', 'E'])",0.25,"('ADEF', 'DE')",00:00.018165
"(['F']); (['DN', 'FN', 'A', 'D', 'E'])",0.25,"('ADEF', 'DF')",00:00.013072
"(['F']); (['EN', 'FN', 'A', 'D', 'E'])",0.25,"('ADEF', 'EF')",00:00.021896
"(['E']); (['AN', 'BN', 'B', 'C', 'D'])",0.25,"('BCDE', 'AB')",00:00.009626
"(['E']); (['AN', 'CN', 'B', 'C', 'D'])",0.25,"('BCDE', 'AC')",00:00.010628
"(['E']); (['AN', 'DN', 'B', 'C', 'D'])",0.25,"('BCDE', 'AD')",00:00.010185
"(['E']); (['AN', 'EN', 'B', 'C', 'D'])",0.25,"('BCDE', 'AE')",00:00.014711
"(['E']); (['AN', 'FN', 'B', 'C', 'D'])",0.25,"('BCDE', 'AF')",00:00.011650
"(['E']); (['BN', 'CN', 'B', 'C', 'D'])",0.25,"('BCDE', 'BC')",00:00.018297
"(['E']); (['BN', 'DN', 'B', 'C', 'D'])",0.25,"('BCDE', 'BD')",00:00.014101
"(['E']); (['BN', 'EN', 'B', 'C', 'D'])",0.25,"('BCDE', 'BE')",00:00.014023
"(['E']); (['BN', 'FN', 'B', 'C', 'D'])",0.25,"('BCDE', 'BF')",00:00.012090
"(['E']); (['CN', 'DN', 'B', 'C', 'D'])",0.25,"('BCDE', 'CD')",00:00.012642
"(['E']); (['CN', 'EN', 'B', 'C', 'D'])",0.25,"('BCDE', 'CE')",00:00.020350
"(['E']); (['CN', 'FN', 'B', 'C', 'D'])",0.25,"('BCDE', 'CF')",00:00.023146
"(['E']); (['DN', 'EN', 'B', 'C', 'D'])",0.25,"('BCDE', 'DE')",00:00.018277
"(['E']); (['DN', 'FN', 'B', 'C', 'D'])",0.25,"('BCDE', 'DF')",00:00.015499
"(['E']); (['EN', 'FN', 'B', 'C', 'D'])",0.25,"('BCDE', 'EF')",00:00.017807
"(['F']); (['AN', 'BN', 'B', 'C', 'D'])",0.25,"('BCDF', 'AB')",00:00.022431
"(['F']); (['AN', 'CN', 'B', 'C', 'D'])",0.25,"('BCDF', 'AC')",00:00.019312
"(['F']); (['AN', 'DN', 'B', 'C', 'D'])",0.25,"('BCDF', 'AD')",00:00.021333
"(['F']); (['AN', 'EN', 'B', 'C', 'D'])",0.25,"('BCDF', 'AE')",00:00.014234
"(['F']); (['AN', 'FN', 'B', 'C', 'D'])",0.25,"('BCDF', 'AF')",00:00.011593
"(['F']); (['BN', 'CN', 'B', 'C', 'D'])",0.25,"('BCDF', 'BC')",00:00.015330
"(['F']); (['BN', 'DN', 'B', 'C', 'D'])",0.25,"('BCDF', 'BD')",00:00.016918
"(['F']); (['BN', 'EN', 'B', 'C', 'D'])",0.25,"('BCDF', 'BE')",00:00.016517
"(['F']); (['BN', 'FN', 'B', 'C', 'D'])",0.25,"('BCDF', 'BF')",00:00.015762
"(['F']); (['CN', 'DN', 'B', 'C', 'D'])",0.25,"('BCDF', 'CD')",00:00.009136
"(['F']); (['CN', 'EN', 'B', 'C', 'D'])",0.25,"('BCDF', 'CE')",00:00.015369
"(['F']); (['CN', 'FN', 'B', 'C', 'D'])",0.25,"('BCDF', 'CF')",00:00.009680
"(['F']); (['DN', 'EN', 'B', 'C', 'D'])",0.25,"('BCDF', 'DE')",00:00.015992
"(['F']); (['DN', 'FN', 'B', 'C', 'D'])",0.25,"('BCDF', 'DF')",00:00.014293
"(['F']); (['EN', 'FN', 'B', 'C', 'D'])",0.25,"('BCDF', 'EF')",00:00.015231
"(['F']); (['AN', 'BN', 'B', 'C', 'E'])",0.25,"('BCEF', 'AB')",00:00.017840
"(['F']); (['AN', 'CN', 'B', 'C', 'E'])",0.25,"('BCEF', 'AC')",00:00.016107
"(['F']); (['AN', 'DN', 'B', 'C', 'E'])",0.25,"('BCEF', 'AD')",00:00.017581
"(['F']); (['AN', 'EN', 'B', 'C', 'E'])",0.25,"('BCEF', 'AE')",00:00.015700
"(['F']); (['AN', 'FN', 'B', 'C', 'E'])",0.25,"('BCEF', 'AF')",00:00.016878
"(['F']); (['BN', 'CN', 'B', 'C', 'E'])",0.25,"('BCEF', 'BC')",00:00.014681
"(['F']); (['BN', 'DN', 'B', 'C', 'E'])",0.25,"('BCEF', 'BD')",00:00.010591
"(['F']); (['BN', 'EN', 'B', 'C', 'E'])",0.25,"('BCEF', 'BE')",00:00.014951
"(['F']); (['BN', 'FN', 'B', 'C', 'E'])",0.25,"('BCEF', 'BF')",00:00.014813
"(['F']); (['CN', 'DN', 'B', 'C', 'E'])",0.25,"('BCEF', 'CD')",00:00.011618
